date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:14:28	12198/12198	---M--	200	added ('OK')	application/javascript	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://diassl.com/?fbclid=IwAR0NPPySSiTSSVXfMN4XDh-SUR2zuBsbgpVT70JDrODT6FI2Kel0snT-QcQ)
20:14:28	139153/139153	---M--	200	added ('OK')	application/javascript	date:Fri,%2004%20Dec%202020%2022:21:16%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://diassl.com/?fbclid=IwAR0NPPySSiTSSVXfMN4XDh-SUR2zuBsbgpVT70JDrODT6FI2Kel0snT-QcQ)
20:14:28	2578/2578	---M--	200	added ('OK')	application/javascript	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.0.14	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.minc578.js	(from https://diassl.com/?fbclid=IwAR0NPPySSiTSSVXfMN4XDh-SUR2zuBsbgpVT70JDrODT6FI2Kel0snT-QcQ)
20:14:29	120225/120225	---M--	200	added ('OK')	application/javascript	date:Fri,%2004%20Dec%202020%2022:21:16%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.0.14	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/js/frontend.minc578.js	(from https://diassl.com/?fbclid=IwAR0NPPySSiTSSVXfMN4XDh-SUR2zuBsbgpVT70JDrODT6FI2Kel0snT-QcQ)
20:14:29	16045/16045	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2012:07:03%20GMT	https://diassl.com/wp-includes/js/underscore.min.js?ver=1.8.3	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-includes/js/underscore.min4511.js	(from https://diassl.com/?fbclid=IwAR0NPPySSiTSSVXfMN4XDh-SUR2zuBsbgpVT70JDrODT6FI2Kel0snT-QcQ)
20:14:29	1077/1077	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2012:07:00%20GMT	https://diassl.com/wp-includes/js/wp-util.min.js?ver=5.5.9	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-includes/js/wp-util.min647e.js	(from https://diassl.com/?fbclid=IwAR0NPPySSiTSSVXfMN4XDh-SUR2zuBsbgpVT70JDrODT6FI2Kel0snT-QcQ)
20:14:29	705/705	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2018:17:44%20GMT	https://diassl.com/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.6.3.1	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.minbb89.js	(from https://diassl.com/?fbclid=IwAR0NPPySSiTSSVXfMN4XDh-SUR2zuBsbgpVT70JDrODT6FI2Kel0snT-QcQ)
20:14:30	190360/190360	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.9.1	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc2cd.eot	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.9.1)
20:14:30	84384/84384	---M--	200	added ('OK')	font/woff2	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.9.1	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc2cd.woff2	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.9.1)
20:14:31	102204/102204	---M--	200	added ('OK')	font/woff	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.9.1	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc2cd.woff	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.9.1)
20:14:32	279162/279162	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.9.1	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc2cd.svg	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.9.1)
20:14:32	190200/190200	---M--	200	added ('OK')	font/ttf	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.9.1	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc2cd.ttf	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.9.1)
20:14:32	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0)
20:14:32	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0)
20:14:32	76084/76084	---M--	200	added ('OK')	font/woff2	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0)
20:14:33	98996/98996	---M--	200	added ('OK')	font/woff	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0)
20:14:33	193780/193780	---M--	200	added ('OK')	font/ttf	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0)
20:14:33	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.12.0)
20:14:34	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.12.0)
20:14:34	13576/13576	---M--	200	added ('OK')	font/woff2	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.12.0)
20:14:34	16800/16800	---M--	200	added ('OK')	font/woff	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.12.0)
20:14:35	34092/34092	---M--	200	added ('OK')	font/ttf	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.12.0)
20:14:35	849145/849145	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0)
20:14:35	144322/144322	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.12.0)
20:14:35	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
20:14:36	75936/75936	---M--	200	added ('OK')	font/woff2	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
20:14:36	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
20:14:36	131624/131624	---M--	200	added ('OK')	font/ttf	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
20:14:37	89100/89100	---M--	200	added ('OK')	font/woff	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
20:14:37	708706/708706	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2004%20Dec%202020%2022:21:14%20GMT	https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://diassl.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
20:14:37	58022/58022	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2014:44:37%20GMT	https://diassl.com/page/2/	D:/My%20Web%20Sites/SATHSARA/diassl.com/page/2/index.html	(from https://diassl.com/)
20:14:37	56700/56700	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2014:44:37%20GMT	https://diassl.com/page/3/	D:/My%20Web%20Sites/SATHSARA/diassl.com/page/3/index.html	(from https://diassl.com/)
20:14:38	11065/11065	---M--	200	added ('OK')	text/css	date:Fri,%2004%20Dec%202020%2022:34:50%20GMT	https://diassl.com/wp-content/uploads/elementor/css/post-16.css?ver=1607121290	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/elementor/css/post-169b73.css	(from https://diassl.com/about/)
20:14:38	56465/56465	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2014:44:38%20GMT	https://diassl.com/page/4/	D:/My%20Web%20Sites/SATHSARA/diassl.com/page/4/index.html	(from https://diassl.com/)
20:14:38	24902/24902	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:44:38%20GMT	https://diassl.com/wp-json/wp/v2/pages/16	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/wp/v2/pages/16.json	(from https://diassl.com/about/)
20:14:38	2214/2214	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:44:39%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Fabout%2F	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embed4685.json	(from https://diassl.com/about/)
20:14:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Apr%202022%2014:44:39%20GMT	https://diassl.com/?p=16	D:/My%20Web%20Sites/SATHSARA/diassl.com/index0e62.html	(from https://diassl.com/about/)
20:14:39	2306/2306	---MC-	200	added ('OK')	text/xml	date:Tue,%2019%20Apr%202022%2014:44:39%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Fabout%2F&format=xml	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embedb47e	(from https://diassl.com/about/)
20:14:39	3557/3557	---M--	200	added ('OK')	text/css	date:Sat,%2005%20Dec%202020%2000:05:42%20GMT	https://diassl.com/wp-content/uploads/elementor/css/post-43.css?ver=1607126742	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/elementor/css/post-4392ad.css	(from https://diassl.com/research/)
20:14:39	11228/11228	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:44:40%20GMT	https://diassl.com/wp-json/wp/v2/pages/43	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/wp/v2/pages/43.json	(from https://diassl.com/research/)
20:14:40	2229/2229	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:44:40%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Fresearch%2F	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embedd866.json	(from https://diassl.com/research/)
20:14:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Apr%202022%2014:44:40%20GMT	https://diassl.com/?p=43	D:/My%20Web%20Sites/SATHSARA/diassl.com/index4170.html	(from https://diassl.com/research/)
20:14:41	2321/2321	---MC-	200	added ('OK')	text/xml	date:Tue,%2019%20Apr%202022%2014:44:41%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Fresearch%2F&format=xml	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embed7ab9	(from https://diassl.com/research/)
20:14:41	2597/2597	---M--	200	added ('OK')	text/css	date:Sat,%2027%20Mar%202021%2016:41:50%20GMT	https://diassl.com/wp-content/uploads/elementor/css/post-381.css?ver=1616863310	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/elementor/css/post-381dc9c.css	(from https://diassl.com/publications/)
20:14:42	25000/25000	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:44:42%20GMT	https://diassl.com/wp-json/wp/v2/pages/381	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/wp/v2/pages/381.json	(from https://diassl.com/publications/)
20:14:42	2249/2249	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:44:42%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Fpublications%2F	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embedd267.json	(from https://diassl.com/publications/)
20:14:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Apr%202022%2014:44:43%20GMT	https://diassl.com/?p=381	D:/My%20Web%20Sites/SATHSARA/diassl.com/index1f38.html	(from https://diassl.com/publications/)
20:14:42	2341/2341	---MC-	200	added ('OK')	text/xml	date:Tue,%2019%20Apr%202022%2014:44:43%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Fpublications%2F&format=xml	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embed87c7	(from https://diassl.com/publications/)
20:14:43	69886/69886	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2014:44:43%20GMT	https://diassl.com/category/research-publications/	D:/My%20Web%20Sites/SATHSARA/diassl.com/category/research-publications/index.html	(from https://diassl.com/publications/)
20:14:45	53694/53694	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2014:44:44%20GMT	https://diassl.com/analyzing-the-transition-to-buffeting-of-a-2d-airfoil-using-the-dynamic-mode-decomposition/	D:/My%20Web%20Sites/SATHSARA/diassl.com/analyzing-the-transition-to-buffeting-of-a-2d-airfoil-using-the-dynamic-mode-decomposition/index.html	(from https://diassl.com/publications/)
20:14:45	52741/52741	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2014:44:44%20GMT	https://diassl.com/dynamical-mode-analysis-of-tidal-flows-through-the-strait-of-gibraltar/	D:/My%20Web%20Sites/SATHSARA/diassl.com/dynamical-mode-analysis-of-tidal-flows-through-the-strait-of-gibraltar/index.html	(from https://diassl.com/publications/)
20:14:47	51311/51311	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2014:44:46%20GMT	https://diassl.com/dynamic-mode-decomposition-of-a-fluid-flow-2/	D:/My%20Web%20Sites/SATHSARA/diassl.com/dynamic-mode-decomposition-of-a-fluid-flow-2/index.html	(from https://diassl.com/publications/)
20:14:47	43861/43861	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Dec%202020%2018:47:07%20GMT	https://diassl.com/wp-content/uploads/2020/12/High-pressure-experimental-techniques-on-hydrogen.jpg	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/2020/12/High-pressure-experimental-techniques-on-hydrogen.jpg	(from https://diassl.com/publications/)
20:14:49	50658/50658	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2014:44:48%20GMT	https://diassl.com/high-pressure-experimental-techniques-on-hydrogen/	D:/My%20Web%20Sites/SATHSARA/diassl.com/high-pressure-experimental-techniques-on-hydrogen/index.html	(from https://diassl.com/publications/)
20:14:50	53756/53756	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Apr%202022%2014:44:50%20GMT	https://diassl.com/publications/page/2/	D:/My%20Web%20Sites/SATHSARA/diassl.com/publications/page/2/index.html	(from https://diassl.com/publications/)
20:14:50	1414065/1414065	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Dec%202020%2023:19:23%20GMT	https://diassl.com/wp-content/uploads/2020/12/Analyzing-the-transition-to-buffeting-of-a-2d-airfoil-using-the-dynamic-mode-decomposition.png	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/2020/12/Analyzing-the-transition-to-buffeting-of-a-2d-airfoil-using-the-dynamic-mode-decomposition.png	(from https://diassl.com/publications/)
20:14:51	2179842/2179842	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Dec%202020%2023:31:17%20GMT	https://diassl.com/wp-content/uploads/2020/12/Dynamic-mode-analysis-of-tidal-flows-through-the-strait-of-gibraltar.png	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/2020/12/Dynamic-mode-analysis-of-tidal-flows-through-the-strait-of-gibraltar.png	(from https://diassl.com/publications/)
20:14:51	2329/2329	---M--	200	added ('OK')	text/css	date:Sat,%2005%20Dec%202020%2000:11:46%20GMT	https://diassl.com/wp-content/uploads/elementor/css/post-19.css?ver=1607127106	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/elementor/css/post-19a53e.css	(from https://diassl.com/contact/)
20:14:51	39919/39919	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2018:17:44%20GMT	https://diassl.com/wp-content/plugins/wpforms-lite/assets/css/wpforms-full.min.css?ver=1.6.3.1	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/wpforms-lite/assets/css/wpforms-full.minbb89.css	(from https://diassl.com/contact/)
20:14:52	10029/10029	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:44:52%20GMT	https://diassl.com/wp-json/wp/v2/pages/19	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/wp/v2/pages/19.json	(from https://diassl.com/contact/)
20:14:52	2224/2224	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:44:52%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Fcontact%2F	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embed782b.json	(from https://diassl.com/contact/)
20:14:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Apr%202022%2014:44:53%20GMT	https://diassl.com/?p=19	D:/My%20Web%20Sites/SATHSARA/diassl.com/index5831.html	(from https://diassl.com/contact/)
20:14:53	2316/2316	---MC-	200	added ('OK')	text/xml	date:Tue,%2019%20Apr%202022%2014:44:53%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Fcontact%2F&format=xml	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embed74a5	(from https://diassl.com/contact/)
20:14:53	24368/24368	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2018:17:44%20GMT	https://diassl.com/wp-content/plugins/wpforms-lite/assets/js/jquery.validate.min.js?ver=1.19.0	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/wpforms-lite/assets/js/jquery.validate.minb3a6.js	(from https://diassl.com/contact/)
20:14:53	4014/4014	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2018:17:44%20GMT	https://diassl.com/wp-content/plugins/wpforms-lite/assets/js/mailcheck.min.js?ver=1.1.2	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/wpforms-lite/assets/js/mailcheck.mincfa9.js	(from https://diassl.com/contact/)
20:14:54	62189/62189	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2018:17:44%20GMT	https://diassl.com/wp-content/plugins/wpforms-lite/assets/js/wpforms.js?ver=1.6.3.1	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/plugins/wpforms-lite/assets/js/wpformsbb89.js	(from https://diassl.com/contact/)
20:14:54	939/939	---M--	200	added ('OK')	text/css	date:Fri,%2004%20Dec%202020%2023:57:57%20GMT	https://diassl.com/wp-content/uploads/elementor/css/post-535.css?ver=1607126277	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-content/uploads/elementor/css/post-5352bde.css	(from https://diassl.com/predicting-the-onset-of-shock-induced-buffet-using-dynamic-mode-decomposition/)
20:14:54	11244/11244	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:44:54%20GMT	https://diassl.com/wp-json/wp/v2/posts/535	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/wp/v2/posts/535.json	(from https://diassl.com/predicting-the-onset-of-shock-induced-buffet-using-dynamic-mode-decomposition/)
20:14:54	931/931	---MC-	200	added ('OK')	application/rss+xml	etag:%22b7d41914fd091f970ce1c2a318291ff5%22	https://diassl.com/predicting-the-onset-of-shock-induced-buffet-using-dynamic-mode-decomposition/feed/	D:/My%20Web%20Sites/SATHSARA/diassl.com/predicting-the-onset-of-shock-induced-buffet-using-dynamic-mode-decomposition/feed/index.html	(from https://diassl.com/predicting-the-onset-of-shock-induced-buffet-using-dynamic-mode-decomposition/)
20:14:55	2778/2778	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Apr%202022%2014:44:55%20GMT	https://diassl.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdiassl.com%2Fpredicting-the-onset-of-shock-induced-buffet-using-dynamic-mode-decomposition%2F	D:/My%20Web%20Sites/SATHSARA/diassl.com/wp-json/oembed/1.0/embedcf06.json	(from https://diassl.com/predicting-the-onset-of-shock-induced-buffet-using-dynamic-mode-decomposition/)
